press_peak,press_mean,press_std,press_rms,press_energy,press_dom_freq,press_centroid,press_bandwidth,press_power,release_peak,release_mean,release_std,release_rms,release_energy,release_dom_freq,release_centroid,release_bandwidth,release_power
32767.0,-79.48714285714286,8088.501668849278,7.02142978249275,207062.0,83.99999999999999,6936.8151787157185,5166.78385129345,577148499479146.1,32767.0,84.98761904761905,5042.994862686735,27.45116009344943,3164978.0,83.99999999999999,6862.281175285309,4734.929401049803,224435707250600.03,3.0
32767.0,-133.37595238095238,12602.98198956795,7.882394487536313,260955.0,83.99999999999999,6412.3888123837505,5237.523698438159,1401238283983076.0,32767.0,111.06333333333333,7235.211555158125,14.587976131699957,893798.0,73.49999999999999,5741.612505868658,5004.111283452153,461929302738840.06,4.0
32767.0,-73.85095238095238,6571.946560456733,19.833557421703247,1652154.0,73.49999999999999,6502.485892173104,4953.966999210403,381031756355138.0,27142.0,-35.4752380952381,3343.5750136295437,21.605609941688314,1960570.0,73.49999999999999,6790.979392613311,4994.736192085945,98625320829360.0,5.0
32685.0,-81.8554761904762,8132.175560100959,0.0,-1762551.0,73.49999999999999,6563.227161186517,5149.26903221104,583404418116564.1,28255.0,71.09309523809524,3737.7987059039287,30.62460495372028,3939039.0,83.99999999999999,6252.355280343269,4605.164896128239,123314602960880.0,6.0
32767.0,-364.23761904761903,11809.785555700511,30.232472293088783,3838810.0,83.99999999999999,6750.278246427979,5548.968943999035,1232474417320584.2,32767.0,134.88642857142858,6715.0382999089725,13.36390839608861,750095.0,83.99999999999999,5447.397495012127,4744.823651918995,398030044866660.1,7.0
32767.0,237.06190476190477,10947.665781320742,17.690958142508844,1314474.0,73.49999999999999,5755.597466839926,4973.194358987201,1058080143090349.9,31434.0,-79.39357142857143,4582.10924903603,16.38067240901388,1126971.0,83.99999999999999,6226.043243158334,4624.030803163176,185293443909240.03,8.0
32767.0,-194.25857142857143,9192.957294078977,23.44967255330323,2309526.0,73.49999999999999,6538.590217088774,5295.426230483665,746043226741690.0,29908.0,36.67166666666667,5518.560846733683,0.0,-196953.0,73.49999999999999,5360.04122155085,4726.514071235249,268632532865108.06,0.0
32767.0,-105.59190476190476,7632.414161333551,0.0,-959714.0,83.99999999999999,6820.209976514755,5477.159966692721,513992545157850.06,24690.0,96.38404761904762,4113.746073127763,23.77687451926266,2374427.0,73.49999999999999,5585.631740294535,4589.256169920808,149423884833780.03,1.0
32757.0,-256.87333333333333,10197.844694563246,0.0,-933648.0,73.49999999999999,6539.105925318846,5535.479949725712,918406923141480.0,30103.0,51.42285714285714,4349.180400757676,17.739490517191406,1321696.0,83.99999999999999,6713.510296997184,5097.54958232448,166880181274840.03,2.0
32767.0,-260.9145238095238,9116.918535212095,0.0,-2033229.0,83.99999999999999,7223.897386080049,5637.507421806354,734303273563200.1,31818.0,-125.15333333333334,8246.383501546852,17.680713193975492,1312952.0,83.99999999999999,6001.846122234881,5129.824074353395,600061350362759.9,3.0
32767.0,-36.079523809523806,7169.673046630559,17.088732015710292,1226504.0,73.49999999999999,6248.416589973271,4897.260091367559,453408050657280.06,24070.0,-0.8733333333333333,2676.263027352619,24.06795933739848,2432920.0,83.99999999999999,7321.192162525342,5010.235890747271,63172224227430.0,4.0
32675.0,225.1704761904762,7890.93620276935,0.0,-450150.0,73.49999999999999,7228.786821817791,5367.018197858657,550087624673928.06,23948.0,-78.06261904761905,4509.908391703211,8.669582842713176,315679.0,83.99999999999999,6004.315836500594,4632.827357719086,179499835180380.03,5.0
32653.0,-31.78214285714286,8727.471430047775,8.243106788329843,285385.0,83.99999999999999,6446.116642403188,5192.86156449243,671826101186332.0,24627.0,41.97404761904762,4034.7057005487723,22.752545645121412,2174249.0,73.49999999999999,5379.095522936075,4275.167293039904,143610535538316.03,6.0
32767.0,-187.9442857142857,10697.980623696752,7.18036343422943,216542.0,73.49999999999999,6087.064211121458,5267.9982446400545,1010041572944578.0,32117.0,26.294761904761906,4801.746329426726,11.454090556486381,551024.0,83.99999999999999,5512.652727546125,4409.329907760928,203372881735921.97,0.0
32767.0,-75.09690476190477,7642.202195352926,12.344759829097335,640051.0,73.49999999999999,6089.331423977249,4904.592467377316,515216140278000.1,23657.0,-18.642857142857142,3050.03724146997,11.415069405124505,547276.0,83.99999999999999,5910.614022424792,4779.176578008805,82056177678328.0,1.0
32693.0,-127.73,10553.960385785,0.0,-543918.0,83.99999999999999,5574.210360300993,4836.1818454140675,982712363226856.1,31309.0,5.761904761904762,3542.0773918672817,0.0,-159736.0,73.49999999999999,5227.140150960929,4351.252537669128,110659057887391.98,2.0
32767.0,-349.7402380952381,11925.136858869246,35.29888370014257,5233247.0,94.49999999999999,6446.080783505471,5422.097298020574,1256440000468380.2,32662.0,121.44666666666667,6465.265639223727,0.0,-1543950.0,83.99999999999999,5875.393889868219,4784.197966188,368933169355176.0,3.0
32767.0,-145.42238095238096,9136.50990298312,32.467419566903274,4427360.0,73.49999999999999,6392.545020150819,5201.05018119598,736625095917738.0,32767.0,108.18404761904762,7896.226144460391,14.766379122213825,915793.0,73.49999999999999,6575.506518593771,5199.242662746337,550136502707924.06,4.0
32767.0,-92.43809523809524,9700.450064545419,22.31969021802434,2092308.0,73.49999999999999,5785.150482972481,4957.420145227976,830101541613200.0,32616.0,-11.162142857142857,5496.738299655549,21.801763799332953,1996331.0,73.49999999999999,6534.258395379083,4822.953882370003,266490817446868.0,0.0
32767.0,-46.714285714285715,8152.9911779890535,21.312314794614917,1907702.0,73.49999999999999,5982.516503231345,4954.889545788776,586314893058328.0,28943.0,-31.308809523809522,4093.272076994558,19.805260244019347,1647443.0,73.49999999999999,6938.4106598064245,5063.483488822535,147795292494092.0,1.0
32767.0,62.36309523809524,8455.22413545501,26.194315086620282,2881797.0,73.49999999999999,5920.977611378022,4836.653454479676,630617591760768.1,31420.0,-30.752380952380953,4655.205369580436,25.626455823918338,2758204.0,73.49999999999999,6446.194473927669,5084.570602565022,191154251218952.0,2.0
32767.0,-7.435238095238096,8104.100780886074,0.0,-31732.0,73.49999999999999,6242.537820854059,5063.426302425312,579266496330480.0,32434.0,19.23952380952381,4924.335023684465,25.335087658555015,2695840.0,73.49999999999999,6984.011875409379,5318.698200031061,213883327914368.0,0.0
32767.0,74.13380952380952,7674.453929027242,0.0,-408428.0,73.49999999999999,7712.294282435015,5381.929046303614,519568737297744.06,28222.0,69.87333333333333,5839.1743224333595,24.203167836738505,2460332.0,73.49999999999999,6370.68232418844,5307.390088868911,300812453794662.06,1.0
32767.0,124.06166666666667,9280.887150162658,0.0,-1497189.0,73.49999999999999,6572.735388175039,5206.345845699168,759979485677436.0,32767.0,41.146904761904764,6649.559250455909,19.90725519813843,1664455.0,83.99999999999999,5768.514883979735,5294.41480064128,390020606189232.0,2.0
32673.0,41.13333333333333,8159.842234605446,12.523919970543226,658764.0,73.49999999999999,6856.878657501272,5304.396584633686,587292100997598.0,28940.0,103.02547619047618,4156.477006125043,22.365933917455806,2100987.0,83.99999999999999,6641.637964734371,4631.688474507051,152564204442984.0,0.0
32767.0,87.36904761904762,8862.350194851522,16.09397994519039,1087868.0,73.49999999999999,6586.377697116223,5060.138325291737,692867842584000.0,30168.0,18.36357142857143,5960.886605391821,0.0,-1003983.0,73.49999999999999,5960.307373008318,4952.545031553273,313399634009052.0,1.0
32767.0,-136.9854761904762,7149.794494417871,29.16843940190934,3573351.0,73.49999999999999,6625.985104461582,5077.103055047952,451204620423180.06,32682.0,7.945,5784.404421461437,23.21567102093715,2263663.0,83.99999999999999,6445.292433116323,4976.504380396473,295112368637736.0,2.0
